"Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:"
"000000806	022060.375	001.355626	0.067710	5.263709e-07	0.0e+00	00:02:07.031"
"000000807	022060.450	001.340334	0.065908	5.211624e-07	0.0e+00	00:02:07.188"
"000000808	022060.525	001.393272	0.064349	5.424040e-07	0.0e+00	00:02:07.344"
"000000809	022060.600	001.419164	0.062454	5.533004e-07	0.0e+00	00:02:07.516"
"000000810	022060.675	001.421264	0.060688	5.548830e-07	0.0e+00	00:02:07.672"
"000000811	022060.750	001.330027	0.059226	5.198561e-07	0.0e+00	00:02:07.828"
"000000812	022060.825	001.372592	0.057757	5.371101e-07	0.0e+00	00:02:07.985"
"000000813	022060.900	001.291476	0.056118	5.060173e-07	0.0e+00	00:02:08.141"
"000000814	022060.975	001.249364	0.054437	4.901633e-07	0.0e+00	00:02:08.297"
"000000815	022061.050	001.311625	0.052747	5.152732e-07	0.0e+00	00:02:08.469"
"000000816	022061.125	001.281585	0.051205	5.040829e-07	0.0e+00	00:02:08.625"
"000000817	022061.200	001.253333	0.050074	4.934096e-07	0.0e+00	00:02:08.781"
"000000818	022061.275	001.203416	0.048148	4.744776e-07	0.0e+00	00:02:08.938"
"000000819	022061.350	001.271578	0.046835	5.018723e-07	0.0e+00	00:02:09.094"
"000000820	022061.425	001.172304	0.045055	4.633411e-07	0.0e+00	00:02:09.266"
"000000821	022061.500	001.148320	0.043340	4.544779e-07	0.0e+00	00:02:09.422"
"000000822	022061.575	001.252292	0.042417	4.959899e-07	0.0e+00	00:02:09.578"
"000000823	022061.650	001.304341	0.041242	5.170860e-07	0.0e+00	00:02:09.735"
"000000824	022061.725	001.177528	0.039530	4.674474e-07	0.0e+00	00:02:09.891"
"000000825	022061.800	001.224492	0.038122	4.866352e-07	0.0e+00	00:02:10.063"
"000000826	022061.875	001.295937	0.036518	5.156858e-07	0.0e+00	00:02:10.219"
"000000827	022061.950	001.286553	0.035058	5.125474e-07	0.0e+00	00:02:10.375"
"000000828	022062.025	001.221336	0.033722	4.870837e-07	0.0e+00	00:02:10.531"
"000000829	022062.100	001.204598	0.032250	4.809735e-07	0.0e+00	00:02:10.688"
"000000830	022062.175	001.247610	0.030678	4.987733e-07	0.0e+00	00:02:10.860"
"000000831	022062.250	001.261306	0.029204	5.048437e-07	0.0e+00	00:02:11.016"
"000000832	022062.325	001.230311	0.027666	4.930450e-07	0.0e+00	00:02:11.172"
"000000833	022062.400	001.218308	0.026430	4.887189e-07	0.0e+00	00:02:11.328"
"000000834	022062.475	001.307756	0.025061	5.251772e-07	0.0e+00	00:02:11.500"
"000000835	022062.550	001.299861	0.023575	5.226306e-07	0.0e+00	00:02:11.656"
"000000836	022062.625	001.247214	0.021874	5.021501e-07	0.0e+00	00:02:11.813"
"000000837	022062.700	001.189320	0.020418	4.794028e-07	0.0e+00	00:02:11.969"
"000000838	022062.775	001.181701	0.018618	4.770241e-07	0.0e+00	00:02:12.125"
"000000839	022062.850	001.231624	0.017485	4.976316e-07	0.0e+00	00:02:12.297"
"000000840	022062.925	001.123419	0.015781	4.545383e-07	0.0e+00	00:02:12.453"
"000000841	022063.000	001.204339	0.014652	4.877240e-07	0.0e+00	00:02:12.610"
"000000842	022063.075	001.028521	0.012880	4.171214e-07	0.0e+00	00:02:12.766"
"000000843	022063.150	001.083317	0.011441	4.398572e-07	0.0e+00	00:02:12.922"
"000000844	022063.225	001.097528	0.010260	4.460552e-07	0.0e+00	00:02:13.094"
"000000845	022063.300	000.988538	0.009133	4.021284e-07	0.0e+00	00:02:13.250"
"000000846	022063.375	000.956895	0.007709	3.897076e-07	0.0e+00	00:02:13.406"
"000000847	022063.450	000.919017	0.006336	3.747004e-07	0.0e+00	00:02:13.563"
"000000848	022063.525	000.924472	0.004552	3.774738e-07	0.0e+00	00:02:13.719"
"000000849	022063.600	000.914922	0.003635	3.738543e-07	0.0e+00	00:02:13.891"
"000000850	022063.675	000.906426	0.002432	3.707468e-07	0.0e+00	00:02:14.047"
"000000851	022063.750	000.854058	0.000951	3.497511e-07	0.0e+00	00:02:14.203"
"000000852	022063.825	000.739115	-0.000557	3.030544e-07	0.0e+00	00:02:14.360"
"000000853	022063.900	000.856443	-0.002129	3.516146e-07	0.0e+00	00:02:14.531"
"000000854	022063.975	000.780456	-0.003249	3.207131e-07	0.0e+00	00:02:14.688"
"000000855	022064.050	000.813557	-0.004340	3.346152e-07	0.0e+00	00:02:14.844"
"000000856	022064.125	000.816997	-0.005757	3.364224e-07	0.0e+00	00:02:15.000"
"000000857	022064.200	000.794519	-0.006848	3.274605e-07	0.0e+00	00:02:15.156"
"000000858	022064.275	000.737133	-0.008492	3.042211e-07	0.0e+00	00:02:15.328"
"000000859	022064.350	000.798283	-0.009943	3.298536e-07	0.0e+00	00:02:15.485"
"000000860	022064.425	000.839019	-0.010863	3.469496e-07	0.0e+00	00:02:15.641"
"000000861	022064.500	000.694170	-0.012024	2.873278e-07	0.0e+00	00:02:15.797"
"000000862	022064.575	000.790166	-0.013405	3.274363e-07	0.0e+00	00:02:15.953"
"000000863	022064.650	000.808815	-0.014852	3.355665e-07	0.0e+00	00:02:16.125"
"000000864	022064.725	000.812268	-0.016245	3.373891e-07	0.0e+00	00:02:16.281"
"000000865	022064.800	000.714466	-0.017131	2.969843e-07	0.0e+00	00:02:16.438"
"000000866	022064.875	000.756654	-0.017981	3.147429e-07	0.0e+00	00:02:16.594"
"000000867	022064.950	000.726056	-0.019336	3.023559e-07	0.0e+00	00:02:16.766"
"000000868	022065.025	000.682795	-0.020638	2.846494e-07	0.0e+00	00:02:16.922"
"000000869	022065.100	000.703572	-0.021790	2.935931e-07	0.0e+00	00:02:17.078"
"000000870	022065.175	000.661378	-0.023134	2.762957e-07	0.0e+00	00:02:17.235"
"000000871	022065.250	000.692041	-0.023926	2.892969e-07	0.0e+00	00:02:17.391"
"000000872	022065.325	000.779732	-0.025237	3.263124e-07	0.0e+00	00:02:17.563"
"000000873	022065.400	000.710961	-0.026648	2.978841e-07	0.0e+00	00:02:17.719"
"000000874	022065.475	000.644811	-0.028017	2.704784e-07	0.0e+00	00:02:17.875"
"000000875	022065.550	000.684157	-0.029209	2.872701e-07	0.0e+00	00:02:18.031"
"000000876	022065.625	000.723602	-0.030126	3.040667e-07	0.0e+00	00:02:18.188"
"000000877	022065.700	000.671810	-0.031183	2.825540e-07	0.0e+00	00:02:18.360"
"000000878	022065.775	000.640173	-0.032300	2.695011e-07	0.0e+00	00:02:18.516"
"000000879	022065.850	000.650974	-0.033707	2.743734e-07	0.0e+00	00:02:18.672"
"000000880	022065.925	000.581671	-0.034905	2.454112e-07	0.0e+00	00:02:18.828"
"000000881	022066.000	000.546171	-0.035909	2.306289e-07	0.0e+00	00:02:18.985"
"000000882	022066.075	000.572835	-0.036901	2.420908e-07	0.0e+00	00:02:19.156"
"000000883	022066.150	000.503151	-0.038325	2.128975e-07	0.0e+00	00:02:19.313"
"000000884	022066.225	000.506504	-0.039405	2.145122e-07	0.0e+00	00:02:19.469"
"000000885	022066.300	000.544605	-0.040851	2.309313e-07	0.0e+00	00:02:19.625"
"000000886	022066.375	000.508315	-0.042252	2.157996e-07	0.0e+00	00:02:19.797"
"000000887	022066.450	000.557187	-0.042986	2.366953e-07	0.0e+00	00:02:19.953"
"000000888	022066.525	000.538657	-0.044291	2.290773e-07	0.0e+00	00:02:20.110"
"000000889	022066.600	000.565320	-0.045393	2.406422e-07	0.0e+00	00:02:20.266"
"000000890	022066.675	000.572148	-0.046604	2.438001e-07	0.0e+00	00:02:20.422"
"000000891	022066.750	000.590480	-0.047842	2.518772e-07	0.0e+00	00:02:20.594"
"000000892	022066.825	000.639130	-0.048911	2.728788e-07	0.0e+00	00:02:20.750"
"000000893	022066.900	000.595130	-0.049453	2.542100e-07	0.0e+00	00:02:20.906"
"000000894	022066.975	000.664915	-0.050932	2.843780e-07	0.0e+00	00:02:21.063"
"000000895	022067.050	000.609807	-0.051861	2.610166e-07	0.0e+00	00:02:21.219"
"000000896	022067.125	000.658385	-0.053230	2.821399e-07	0.0e+00	00:02:21.391"
"000000897	022067.200	000.630522	-0.053898	2.703547e-07	0.0e+00	00:02:21.547"
"000000898	022067.275	000.577459	-0.055010	2.478388e-07	0.0e+00	00:02:21.703"
"000000899	022067.350	000.591757	-0.056016	2.541946e-07	0.0e+00	00:02:21.860"
"000000900	022067.425	000.638681	-0.057221	2.746358e-07	0.0e+00	00:02:22.016"
"000000901	022067.500	000.640358	-0.058553	2.756726e-07	0.0e+00	00:02:22.188"
"000000902	022067.575	000.516397	-0.059684	2.225243e-07	0.0e+00	00:02:22.344"
"000000903	022067.650	000.578201	-0.060441	2.493193e-07	0.0e+00	00:02:22.500"
"000000904	022067.725	000.583156	-0.061454	2.516760e-07	0.0e+00	00:02:22.656"
"000000905	022067.800	000.617982	-0.062382	2.669196e-07	0.0e+00	00:02:22.828"
"000000906	022067.875	000.481510	-0.063430	2.081630e-07	0.0e+00	00:02:22.985"
"000000907	022067.950	000.465216	-0.064430	2.012927e-07	0.0e+00	00:02:23.141"
"000000908	022068.025	000.559200	-0.065164	2.421123e-07	0.0e+00	00:02:23.297"
"000000909	022068.100	000.478064	-0.066145	2.071595e-07	0.0e+00	00:02:23.469"
"000000910	022068.175	000.522296	-0.067340	2.265613e-07	0.0e+00	00:02:23.625"
"000000911	022068.250	000.553405	-0.068351	2.402663e-07	0.0e+00	00:02:23.781"
"000000912	022068.325	000.531966	-0.069317	2.311522e-07	0.0e+00	00:02:23.938"
"000000913	022068.400	000.496119	-0.069953	2.156951e-07	0.0e+00	00:02:24.110"
"000000914	022068.475	000.578908	-0.070835	2.518820e-07	0.0e+00	00:02:24.266"
"000000915	022068.550	000.559209	-0.071923	2.435415e-07	0.0e+00	00:02:24.422"
"000000916	022068.625	000.508174	-0.072990	2.215211e-07	0.0e+00	00:02:24.578"
"000000917	022068.700	000.474725	-0.074031	2.071280e-07	0.0e+00	00:02:24.735"
"000000918	022068.775	000.543393	-0.074815	2.372514e-07	0.0e+00	00:02:24.906"
"000000919	022068.850	000.489788	-0.075407	2.139572e-07	0.0e+00	00:02:25.063"
"000000920	022068.925	000.524326	-0.076529	2.292694e-07	0.0e+00	00:02:25.219"
"000000921	022069.000	000.546090	-0.077278	2.389428e-07	0.0e+00	00:02:25.375"
"000000922	022069.075	000.413070	-0.078657	1.809578e-07	0.0e+00	00:02:25.547"
"000000923	022069.150	000.565628	-0.079496	2.479729e-07	0.0e+00	00:02:25.703"
"000000924	022069.225	000.428554	-0.079905	1.879465e-07	0.0e+00	00:02:25.860"
"000000925	022069.300	000.501834	-0.080595	2.202174e-07	0.0e+00	00:02:26.016"
"000000926	022069.375	000.339906	-0.081099	1.492253e-07	0.0e+00	00:02:26.188"
"000000927	022069.450	000.349770	-0.082672	1.537683e-07	0.0e+00	00:02:26.344"
"000000928	022069.525	000.376967	-0.083655	1.658683e-07	0.0e+00	00:02:26.500"
"000000929	022069.600	000.327325	-0.083934	1.440605e-07	0.0e+00	00:02:26.656"
"000000930	022069.675	000.311007	-0.085119	1.370217e-07	0.0e+00	00:02:26.828"
"000000931	022069.750	000.188756	-0.085805	8.321120e-08	0.0e+00	00:02:26.985"
"000000932	022069.825	000.185549	-0.086673	8.186014e-08	0.0e+00	00:02:27.141"
"000000933	022069.900	000.136074	-0.087860	6.009591e-08	0.0e+00	00:02:27.297"
"000000934	022069.975	000.133277	-0.088345	5.888587e-08	0.0e+00	00:02:27.453"
"000000935	022070.050	000.083928	-0.088920	3.710085e-08	0.0e+00	00:02:27.625"
"000000936	022070.125	000.132021	-0.089957	5.841418e-08	0.0e+00	00:02:27.781"
"000000937	022070.200	-00.014838	-0.090654	-6.569128e-09	0.0e+00	00:02:27.938"
"000000938	022070.275	000.106675	-0.091945	4.728269e-08	0.0e+00	00:02:28.110"
"000000939	022070.350	000.125305	-0.092593	5.557219e-08	0.0e+00	00:02:28.266"
"000000940	022070.425	000.187151	-0.093367	8.305771e-08	0.0e+00	00:02:28.422"
"000000941	022070.500	000.152208	-0.094069	6.759212e-08	0.0e+00	00:02:28.578"
"000000942	022070.575	000.266219	-0.094949	1.183144e-07	0.0e+00	00:02:28.735"
"000000943	022070.650	000.265255	-0.095856	1.179810e-07	0.0e+00	00:02:28.906"
"000000944	022070.725	000.233598	-0.096208	1.039327e-07	0.0e+00	00:02:29.063"
"000000945	022070.800	000.295616	-0.097052	1.316249e-07	0.0e+00	00:02:29.219"
"000000946	022070.875	000.297870	-0.097702	1.327054e-07	0.0e+00	00:02:29.375"
"000000947	022070.950	000.341317	-0.098631	1.521876e-07	0.0e+00	00:02:29.547"
"000000948	022071.025	000.267583	-0.099606	1.194148e-07	0.0e+00	00:02:29.703"
"000000949	022071.100	000.201233	-0.100230	8.985466e-08	0.0e+00	00:02:29.860"
"000000950	022071.175	000.245197	-0.100789	1.095403e-07	0.0e+00	00:02:30.016"
"000000951	022071.250	000.339577	-0.101563	1.518085e-07	0.0e+00	00:02:30.188"
"000000952	022071.325	000.362238	-0.102310	1.620477e-07	0.0e+00	00:02:30.344"
"000000953	022071.400	000.378638	-0.103348	1.695415e-07	0.0e+00	00:02:30.500"
"000000954	022071.475	000.444345	-0.103931	1.990671e-07	0.0e+00	00:02:30.656"
"000000955	022071.550	000.465956	-0.104550	2.088646e-07	0.0e+00	00:02:30.828"
"000000956	022071.625	000.380381	-0.104977	1.705708e-07	0.0e+00	00:02:30.985"
"000000957	022071.700	000.357740	-0.105800	1.605366e-07	0.0e+00	00:02:31.141"
"000000958	022071.775	000.315784	-0.106809	1.418375e-07	0.0e+00	00:02:31.297"
"000000959	022071.850	000.267681	-0.107358	1.202906e-07	0.0e+00	00:02:31.469"
"000000960	022071.925	000.226506	-0.108084	1.018538e-07	0.0e+00	00:02:31.625"
"000000961	022072.000	000.270475	-0.108853	1.217099e-07	0.0e+00	00:02:31.781"
"000000962	022072.075	000.155093	-0.109323	6.981929e-08	0.0e+00	00:02:31.938"
"000000963	022072.150	000.149139	-0.110312	6.719876e-08	0.0e+00	00:02:32.110"
"000000964	022072.225	000.171058	-0.110983	7.712147e-08	0.0e+00	00:02:32.266"
"000000965	022072.300	000.128356	-0.111614	5.790202e-08	0.0e+00	00:02:32.422"
"000000966	022072.375	000.102063	-0.112158	4.606390e-08	0.0e+00	00:02:32.578"
"000000967	022072.450	000.201308	-0.113046	9.092863e-08	0.0e+00	00:02:32.750"
"000000968	022072.525	000.117583	-0.113951	5.315456e-08	0.0e+00	00:02:32.906"
"000000969	022072.600	000.220851	-0.114551	9.989212e-08	0.0e+00	00:02:33.063"
"000000970	022072.675	000.199602	-0.114879	9.030795e-08	0.0e+00	00:02:33.219"
"000000971	022072.750	000.144564	-0.115576	6.544776e-08	0.0e+00	00:02:33.375"
"000000972	022072.825	000.212537	-0.116309	9.628455e-08	0.0e+00	00:02:33.547"
"000000973	022072.900	000.185290	-0.117328	8.401862e-08	0.0e+00	00:02:33.703"
"000000974	022072.975	000.197447	-0.117790	8.956881e-08	0.0e+00	00:02:33.860"
"000000975	022073.050	000.239554	-0.118239	1.087140e-07	0.0e+00	00:02:34.031"
"000000976	022073.125	000.268470	-0.119013	1.219222e-07	0.0e+00	00:02:34.188"
"000000977	022073.200	000.269417	-0.119619	1.224197e-07	0.0e+00	00:02:34.344"
"000000978	022073.275	000.173413	-0.120555	7.886405e-08	0.0e+00	00:02:34.500"
"000000979	022073.350	000.248538	-0.120980	1.130727e-07	0.0e+00	00:02:34.672"
"000000980	022073.425	000.127726	-0.121517	5.813749e-08	0.0e+00	00:02:34.828"
"000000981	022073.500	000.143056	-0.122145	6.515242e-08	0.0e+00	00:02:34.985"
"000000982	022073.575	000.220087	-0.122856	1.003002e-07	0.0e+00	00:02:35.141"
"000000983	022073.650	000.237388	-0.123685	1.082663e-07	0.0e+00	00:02:35.297"
"000000984	022073.725	000.245006	-0.124289	1.118023e-07	0.0e+00	00:02:35.469"
"000000985	022073.800	000.155460	-0.124532	7.095589e-08	0.0e+00	00:02:35.625"
"000000986	022073.875	000.090510	-0.125083	4.133210e-08	0.0e+00	00:02:35.781"
"000000987	022073.950	000.152305	-0.125801	6.959663e-08	0.0e+00	00:02:35.953"
"000000988	022074.025	000.231232	-0.126659	1.057457e-07	0.0e+00	00:02:36.110"
"000000989	022074.100	000.239904	-0.127024	1.097482e-07	0.0e+00	00:02:36.266"
"000000990	022074.175	000.148517	-0.127640	6.797995e-08	0.0e+00	00:02:36.422"
"000000991	022074.250	000.084325	-0.128180	3.861689e-08	0.0e+00	00:02:36.594"
"000000992	022074.325	000.122650	-0.128760	5.619750e-08	0.0e+00	00:02:36.750"
"000000993	022074.400	000.162179	-0.129583	7.436557e-08	0.0e+00	00:02:36.906"
"000000994	022074.475	000.110593	-0.130210	5.074052e-08	0.0e+00	00:02:37.063"
"000000995	022074.550	000.247216	-0.130475	1.134513e-07	0.0e+00	00:02:37.235"
"000000996	022074.625	000.091846	-0.131051	4.217198e-08	0.0e+00	00:02:37.391"
"000000997	022074.700	000.158204	-0.131733	7.268632e-08	0.0e+00	00:02:37.547"
"000000998	022074.775	000.151758	-0.132622	6.978162e-08	0.0e+00	00:02:37.703"
"000000999	022074.850	000.191120	-0.133123	8.792170e-08	0.0e+00	00:02:37.875"
"000001000	022074.925	000.189969	-0.133416	8.741588e-08	0.0e+00	00:02:38.031"
"000001001	022075.000	000.136543	-0.134075	6.286957e-08	0.0e+00	00:02:38.188"
"000001002	022075.075	000.198817	-0.134722	9.159745e-08	0.0e+00	00:02:38.297"
"000001003	022075.150	000.219071	-0.135334	1.009854e-07	0.0e+00	00:02:38.516"
"000001004	022075.225	000.178134	-0.135908	8.215812e-08	0.0e+00	00:02:38.672"
"000001005	022075.300	000.122849	-0.136291	5.667983e-08	0.0e+00	00:02:38.828"
"000001006	022075.375	000.203464	-0.136689	9.390847e-08	0.0e+00	00:02:38.985"
"000001007	022075.450	000.250708	-0.137281	1.157768e-07	0.0e+00	00:02:39.156"
"000001008	022075.525	000.171156	-0.137940	7.908813e-08	0.0e+00	00:02:39.313"
"000001009	022075.600	000.215568	-0.138141	9.962852e-08	0.0e+00	00:02:39.469"
"000001010	022075.675	000.191558	-0.138500	8.856116e-08	0.0e+00	00:02:39.625"
"000001011	022075.750	000.195421	-0.139068	9.039449e-08	0.0e+00	00:02:39.797"
"000001012	022075.825	000.095147	-0.139751	4.403955e-08	0.0e+00	00:02:39.953"
"000001013	022075.900	000.203269	-0.140269	9.412952e-08	0.0e+00	00:02:40.110"
"000001014	022075.975	000.146786	-0.140880	6.801197e-08	0.0e+00	00:02:40.281"
"000001015	022076.050	000.148264	-0.141129	6.871266e-08	0.0e+00	00:02:40.438"
"000001016	022076.125	000.192921	-0.141785	8.946332e-08	0.0e+00	00:02:40.594"
"000001017	022076.200	000.207515	-0.142461	9.629106e-08	0.0e+00	00:02:40.750"
"000001018	022076.275	000.185873	-0.143011	8.629270e-08	0.0e+00	00:02:40.922"
"000001019	022076.350	000.187819	-0.143571	8.724152e-08	0.0e+00	00:02:41.078"
"000001020	022076.425	000.218313	-0.143987	1.014456e-07	0.0e+00	00:02:41.235"
"000001021	022076.500	000.175346	-0.144485	8.151711e-08	0.0e+00	00:02:41.391"
"000001022	022076.575	000.239992	-0.145089	1.116334e-07	0.0e+00	00:02:41.563"
"000001023	022076.650	000.270520	-0.145650	1.258994e-07	0.0e+00	00:02:41.719"
"000001024	022076.725	000.244483	-0.146268	1.138474e-07	0.0e+00	00:02:41.875"
"000001025	022076.800	000.134843	-0.146484	6.280419e-08	0.0e+00	00:02:42.031"
"000001026	022076.875	000.249471	-0.147153	1.162658e-07	0.0e+00	00:02:42.203"
"000001027	022076.950	000.198512	-0.147637	9.255826e-08	0.0e+00	00:02:42.360"
"000001028	022077.025	000.180689	-0.148505	8.431651e-08	0.0e+00	00:02:42.516"
"000001029	022077.100	000.156727	-0.148846	7.315817e-08	0.0e+00	00:02:42.672"
"000001030	022077.175	000.131718	-0.148922	6.148840e-08	0.0e+00	00:02:42.844"
"000001031	022077.250	000.225605	-0.149697	1.053932e-07	0.0e+00	00:02:43.000"
"000001032	022077.325	000.138067	-0.150335	6.453729e-08	0.0e+00	00:02:43.156"
"000001033	022077.400	000.083895	-0.150948	3.923793e-08	0.0e+00	00:02:43.313"
"000001034	022077.475	000.167506	-0.151490	7.838287e-08	0.0e+00	00:02:43.485"
"000001035	022077.550	000.146625	-0.151630	6.862106e-08	0.0e+00	00:02:43.641"
"000001036	022077.625	000.224875	-0.152467	1.053248e-07	0.0e+00	00:02:43.797"
"000001037	022077.700	000.141790	-0.152918	6.643824e-08	0.0e+00	00:02:43.953"
"000001038	022077.775	000.184188	-0.153603	8.636020e-08	0.0e+00	00:02:44.125"
"000001039	022077.850	000.267685	-0.154151	1.255737e-07	0.0e+00	00:02:44.281"
"000001040	022077.925	000.227938	-0.154334	1.069463e-07	0.0e+00	00:02:44.438"
"000001041	022078.000	000.224005	-0.155016	1.051682e-07	0.0e+00	00:02:44.610"
"000001042	022078.075	000.194563	-0.155546	9.139088e-08	0.0e+00	00:02:44.766"
"000001043	022078.150	000.166450	-0.156368	7.824606e-08	0.0e+00	00:02:44.922"
"000001044	022078.225	000.246614	-0.156719	1.159686e-07	0.0e+00	00:02:45.078"
"000001045	022078.300	000.206793	-0.157093	9.727707e-08	0.0e+00	00:02:45.250"
"000001046	022078.375	000.193073	-0.157642	9.086987e-08	0.0e+00	00:02:45.406"
"000001047	022078.450	000.183538	-0.158218	8.642919e-08	0.0e+00	00:02:45.563"
"000001048	022078.525	000.178634	-0.158830	8.416852e-08	0.0e+00	00:02:45.719"
"000001049	022078.600	000.220991	-0.159307	1.041729e-07	0.0e+00	00:02:45.891"
"000001050	022078.675	000.197413	-0.159496	9.307532e-08	0.0e+00	00:02:46.047"
"000001051	022078.750	000.238133	-0.160218	1.123501e-07	0.0e+00	00:02:46.203"
"000001052	022078.825	000.082235	-0.160804	3.881978e-08	0.0e+00	00:02:46.360"
"000001053	022078.900	000.189540	-0.161436	8.952675e-08	0.0e+00	00:02:46.531"
"000001054	022078.975	000.185794	-0.161918	8.779760e-08	0.0e+00	00:02:46.688"
"000001055	022079.050	000.211338	-0.162007	9.987662e-08	0.0e+00	00:02:46.844"
"000001056	022079.125	000.231004	-0.162927	1.092656e-07	0.0e+00	00:02:47.000"
"000001057	022079.200	000.200227	-0.163441	9.475433e-08	0.0e+00	00:02:47.172"
"000001058	022079.275	000.213040	-0.163957	1.008670e-07	0.0e+00	00:02:47.328"
"000001059	022079.350	000.151810	-0.164396	7.190693e-08	0.0e+00	00:02:47.485"
"000001060	022079.425	000.151678	-0.164758	7.186887e-08	0.0e+00	00:02:47.641"
"000001061	022079.500	000.169823	-0.165348	8.051141e-08	0.0e+00	00:02:47.813"
"000001062	022079.575	000.105488	-0.166012	5.004225e-08	0.0e+00	00:02:47.969"
"000001063	022079.650	000.094014	-0.166809	4.463284e-08	0.0e+00	00:02:48.125"
"000001064	022079.725	000.147530	-0.166838	7.004155e-08	0.0e+00	00:02:48.297"
"000001065	022079.800	000.165236	-0.167097	7.846666e-08	0.0e+00	00:02:48.453"
"000001066	022079.875	000.113744	-0.168202	5.407128e-08	0.0e+00	00:02:48.610"
"000001067	022079.950	000.190961	-0.168606	9.081310e-08	0.0e+00	00:02:48.766"
"000001068	022080.025	000.212176	-0.169036	1.009438e-07	0.0e+00	00:02:48.938"
"000001069	022080.100	000.146822	-0.169453	6.987900e-08	0.0e+00	00:02:49.094"
"000001070	022080.175	000.227892	-0.169479	1.084662e-07	0.0e+00	00:02:49.250"
"000001071	022080.250	000.227278	-0.170385	1.082674e-07	0.0e+00	00:02:49.406"
"000001072	022080.325	000.277590	-0.170756	1.322808e-07	0.0e+00	00:02:49.578"
"000001073	022080.400	000.343892	-0.171821	1.640427e-07	0.0e+00	00:02:49.735"
"000001074	022080.475	000.350543	-0.171922	1.672312e-07	0.0e+00	00:02:49.891"
"000001075	022080.550	000.325687	-0.172195	1.554139e-07	0.0e+00	00:02:50.047"
"000001076	022080.625	000.349158	-0.172865	1.667208e-07	0.0e+00	00:02:50.219"
"000001077	022080.700	000.383821	-0.173547	1.833915e-07	0.0e+00	00:02:50.375"
"000001078	022080.775	000.445750	-0.174137	2.131015e-07	0.0e+00	00:02:50.531"
"000001079	022080.850	000.299840	-0.174749	1.434299e-07	0.0e+00	00:02:50.688"
"000001080	022080.925	000.449089	-0.175026	2.148803e-07	0.0e+00	00:02:50.860"
"000001081	022081.000	000.460770	-0.175901	2.206544e-07	0.0e+00	00:02:51.016"
"000001082	022081.075	000.432490	-0.176579	2.072459e-07	0.0e+00	00:02:51.172"
"000001083	022081.150	000.406214	-0.176985	1.947306e-07	0.0e+00	00:02:51.328"
"000001084	022081.225	000.363080	-0.177655	1.741649e-07	0.0e+00	00:02:51.500"
"000001085	022081.300	000.355820	-0.177993	1.707377e-07	0.0e+00	00:02:51.656"
"000001086	022081.375	000.456007	-0.178570	2.189332e-07	0.0e+00	00:02:51.813"
"000001087	022081.450	000.429517	-0.179248	2.063495e-07	0.0e+00	00:02:51.969"
"000001088	022081.525	000.468546	-0.179881	2.252369e-07	0.0e+00	00:02:52.141"
"000001089	022081.600	000.455005	-0.180169	2.187878e-07	0.0e+00	00:02:52.297"
"000001090	022081.675	000.340947	-0.180729	1.640321e-07	0.0e+00	00:02:52.453"
"000001091	022081.750	000.412049	-0.181335	1.983550e-07	0.0e+00	00:02:52.625"
"000001092	022081.825	000.470179	-0.181982	2.264794e-07	0.0e+00	00:02:52.781"
"000001093	022081.900	000.427846	-0.183023	2.062947e-07	0.0e+00	00:02:52.938"
"000001094	022081.975	000.463787	-0.183191	2.236609e-07	0.0e+00	00:02:53.094"
"000001095	022082.050	000.448056	-0.183906	2.162239e-07	0.0e+00	00:02:53.266"
"000001096	022082.125	000.519860	-0.184681	2.510630e-07	0.0e+00	00:02:53.422"
"000001097	022082.200	000.468148	-0.185380	2.262415e-07	0.0e+00	00:02:53.578"
"000001098	022082.275	000.495357	-0.186259	2.395945e-07	0.0e+00	00:02:53.735"
"000001099	022082.350	000.419298	-0.186659	2.028848e-07	0.0e+00	00:02:53.906"
"000001100	022082.425	000.452081	-0.187381	2.189000e-07	0.0e+00	00:02:54.063"
"000001101	022082.500	000.487014	-0.188154	2.359919e-07	0.0e+00	00:02:54.219"
"000001102	022082.575	000.436593	-0.188582	2.116469e-07	0.0e+00	00:02:54.375"
"000001103	022082.650	000.475083	-0.189415	2.304917e-07	0.0e+00	00:02:54.547"
"000001104	022082.725	000.464575	-0.189795	2.254768e-07	0.0e+00	00:02:54.703"
"000001105	022082.800	000.487095	-0.190369	2.365384e-07	0.0e+00	00:02:54.860"
"000001106	022082.875	000.506798	-0.191145	2.462924e-07	0.0e+00	00:02:55.016"
"000001107	022082.950	000.594505	-0.191896	2.891270e-07	0.0e+00	00:02:55.188"
"000001108	022083.025	000.492005	-0.192851	2.395004e-07	0.0e+00	00:02:55.344"
"000001109	022083.100	000.576895	-0.192874	2.808297e-07	0.0e+00	00:02:55.500"
"000001110	022083.175	000.549438	-0.193494	2.676253e-07	0.0e+00	00:02:55.672"
"000001111	022083.250	000.571732	-0.194420	2.787360e-07	0.0e+00	00:02:55.828"
"000001112	022083.325	000.585706	-0.195277	2.857874e-07	0.0e+00	00:02:55.985"
"000001113	022083.400	000.670066	-0.196054	3.271977e-07	0.0e+00	00:02:56.141"
"000001114	022083.475	000.556701	-0.196187	2.718762e-07	0.0e+00	00:02:56.313"
"000001115	022083.550	000.587446	-0.197279	2.871979e-07	0.0e+00	00:02:56.469"
